CLC; Time; ax; ay; az; gx; gy; gz; mx; my; mz; pressure; altitude; temperature; kalman; simulationApogee; servo postiton; rocketState; air brake status; igniter status; apogee detection status; sd error;s imu error; rocket error;
CLC; 177659; 0,006; -0,037; -0,970; -112,070; 97,230; 286,685; 0,878; -0,527; 1,097; 906,654; 878,801;  13; 0,000; 880,043;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 177711; 0,125; -0,023; -1,041; -71,295; 92,435; 286,685; 0,721; -0,568; 1,070; 906,654; 878,801;  13; 0,000; 878,800;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 177763; 0,194; -0,135; -1,019; -39,445; 70,770; 286,685; 0,721; -0,568; 1,070; 906,668; 878,671;  13; 0,000; 878,800;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 177821; 0,384; -0,278; -1,014; -31,465; 35,945; 286,685; 0,701; -0,427; 1,050; 906,596; 879,323;  13; 0,000; 878,671;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 177873; 0,288; -0,332; -1,035; -42,840; -1,190; 286,685; 0,701; -0,427; 1,050; 906,596; 879,323;  13; 0,000; 879,323;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 177925; 0,160; -0,375; -1,102; -68,635; -18,305; 286,685; 0,739; -0,306; 1,056; 906,625; 879,063;  13; 0,000; 879,323;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 177977; 0,141; -0,429; -1,078; -99,435; -23,450; 286,685; 0,739; -0,306; 1,056; 906,659; 878,751;  13; 0,000; 879,063;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178052; 0,086; -0,472; -1,093; -136,360; -8,015; 286,685; 0,929; -0,310; 1,083; 906,687; 878,493;  13; 0,000; 878,751;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178104; -0,014; -0,434; -1,056; -145,845; 18,480; 286,685; 1,010; -0,509; 1,071; 906,687; 878,493;  13; 0,000; 878,493;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178156; -0,101; -0,312; -1,084; -156,065; 50,645; 286,685; 1,010; -0,509; 1,071; 906,837; 877,129;  13; 0,000; 878,493;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178214; -0,116; -0,274; -1,119; -140,630; 85,505; 286,685; 0,865; -0,673; 1,049; 906,931; 876,267;  13; 0,000; 877,129;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178266; -0,062; -0,105; -1,069; -110,635; 101,570; 286,685; 0,865; -0,673; 1,049; 906,931; 876,267;  13; 0,000; 876,267;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178318; 0,023; -0,078; -1,080; -70,875; 107,065; 286,685; 0,607; -0,642; 0,987; 907,073; 874,981;  13; 0,000; 876,267;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178370; 0,211; -0,097; -1,050; -34,230; 89,495; 286,685; 0,607; -0,642; 0,987; 906,911; 876,454;  13; 0,000; 874,981;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178428; 0,248; -0,173; -0,996; -12,285; 47,635; 286,685; 0,481; -0,392; 0,924; 906,911; 876,454;  13; 0,000; 876,454;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178480; 0,355; -0,401; -0,993; -16,275; 5,670; 286,685; 0,481; -0,392; 0,924; 906,938; 876,203;  13; 0,000; 876,454;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178532; 0,233; -0,355; -0,948; -40,530; -26,250; 286,685; 0,673; -0,131; 0,898; 906,981; 875,811;  13; 0,000; 876,203;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178602; 0,056; -0,455; -0,944; -87,535; -42,210; 286,685; 1,105; -0,123; 0,902; 906,981; 875,811;  13; 0,000; 875,811;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178654; 0,002; -0,344; -1,010; -120,155; -33,460; 286,685; 1,105; -0,123; 0,902; 907,005; 875,600;  13; 0,000; 875,811;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178706; -0,150; -0,209; -1,081; -136,850; -5,390; 286,685; 1,262; -0,389; 0,919; 907,113; 874,610;  13; 0,000; 875,599;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178764; -0,202; -0,187; -1,101; -137,970; 30,205; 286,685; 1,262; -0,389; 0,919; 907,113; 874,610;  13; 0,000; 874,609;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178816; -0,235; 0,009; -1,248; -118,055; 57,680; 286,685; 1,189; -0,714; 0,907; 907,146; 874,316;  13; 0,000; 874,609;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178868; -0,223; 0,116; -1,117; -81,270; 75,915; 286,685; 1,189; -0,714; 0,907; 907,491; 871,165;  13; 0,000; 874,316;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 178920; -0,096; 0,207; -1,093; -41,615; 77,070; 286,685; 0,841; -0,867; 0,848; 907,491; 871,165;  13; 0,000; 871,165;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179000; 0,069; -0,096; -1,033; -3,430; 35,070; 286,685; 0,495; -0,666; 0,819; 907,442; 871,612;  13; 0,000; 871,165;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179052; 0,044; -0,168; -0,986; -0,490; -1,925; 286,685; 0,495; -0,666; 0,819; 907,275; 873,137;  13; 0,000; 871,612;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179104; -0,040; -0,188; -1,042; -29,890; -25,550; 286,685; 0,462; -0,279; 0,809; 907,342; 872,524;  13; 0,000; 873,136;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179171; -0,037; -0,245; -1,029; -61,915; -38,920; 286,685; 0,795; -0,044; 0,834; 907,423; 871,788;  13; 0,000; 872,524;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179225; -0,022; -0,305; -1,034; -91,070; -30,205; 286,685; 0,795; -0,044; 0,834; 907,423; 871,788;  13; 0,000; 871,788;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179277; -0,142; -0,264; -1,109; -109,445; -17,780; 286,685; 1,207; -0,193; 0,871; 907,466; 871,397;  13; 0,000; 871,788;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179329; -0,232; -0,237; -1,099; -119,945; 3,780; 286,685; 1,207; -0,193; 0,871; 907,494; 871,136;  13; 0,000; 871,397;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179412; -0,326; -0,119; -1,197; -117,950; 44,520; 286,685; 1,388; -0,577; 0,862; 907,732; 868,974;  13; 0,000; 871,136;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179464; -0,246; 0,090; -1,240; -93,520; 67,340; 286,685; 1,018; -0,869; 0,844; 907,732; 868,974;  13; 0,000; 868,974;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179516; -0,178; 0,099; -1,182; -59,465; 69,370; 286,685; 1,018; -0,869; 0,844; 907,885; 867,573;  13; 0,000; 868,974;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179585; 0,001; 0,085; -1,158; -18,130; 34,895; 286,685; 0,589; -0,780; 0,814; 907,660; 869,628;  13; 0,000; 867,573;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179637; 0,134; -0,069; -1,109; -13,755; -6,685; 286,685; 0,589; -0,780; 0,814; 907,660; 869,628;  13; 0,000; 869,628;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179689; 0,103; -0,282; -1,125; -37,940; -46,165; 286,685; 0,433; -0,384; 0,798; 907,797; 868,376;  13; 0,000; 869,628;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179741; -0,089; -0,216; -1,165; -82,565; -57,960; 286,685; 0,433; -0,384; 0,798; 907,799; 868,363;  13; 0,000; 868,376;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179799; -0,194; -0,339; -1,178; -130,025; -38,010; 286,685; 0,718; -0,081; 0,845; 907,799; 868,363;  13; 0,000; 868,363;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179851; -0,200; -0,258; -1,139; -147,910; -5,215; 286,685; 1,130; -0,188; 0,903; 907,937; 867,104;  13; 0,000; 868,363;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179903; -0,294; -0,173; -1,067; -145,075; 29,015; 286,685; 1,130; -0,188; 0,903; 907,858; 867,825;  13; 0,000; 867,104;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 179961; -0,267; -0,010; -1,052; -125,405; 55,160; 286,685; 1,226; -0,569; 0,938; 907,858; 867,825;  13; 0,000; 867,824;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180013; -0,203; -0,042; -0,930; -98,385; 60,690; 286,685; 1,226; -0,569; 0,938; 908,135; 865,301;  13; 0,000; 867,824;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180065; 0,024; -0,030; -1,049; -70,035; 57,435; 286,685; 0,944; -0,809; 0,919; 908,247; 864,280;  13; 0,000; 865,301;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180123; 0,035; -0,182; -1,057; -50,855; 34,615; 286,685; 0,944; -0,809; 0,919; 908,247; 864,280;  13; 0,000; 864,280;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180175; 0,060; -0,133; -1,069; -49,875; 13,440; 286,685; 0,626; -0,702; 0,890; 908,061; 865,972;  13; 0,000; 864,280;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180228; 0,051; -0,314; -1,190; -60,935; -2,275; 286,685; 0,626; -0,702; 0,890; 908,146; 865,205;  13; 0,000; 865,972;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180280; -0,158; -0,265; -1,250; -84,980; -6,475; 286,685; 0,498; -0,334; 0,908; 908,146; 865,205;  13; 0,000; 865,205;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180338; -0,160; -0,412; -1,180; -104,370; 6,720; 286,685; 0,771; -0,126; 0,937; 908,168; 865,001;  13; 0,000; 865,205;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180390; -0,146; -0,302; -1,062; -102,305; 22,925; 286,685; 0,771; -0,126; 0,937; 908,206; 864,652;  13; 0,000; 865,001;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180442; -0,144; -0,137; -0,978; -92,260; 34,965; 286,685; 1,076; -0,237; 0,981; 908,206; 864,652;  13; 0,000; 864,651;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180513; -0,289; -0,057; -1,051; -70,840; 39,620; 286,685; 1,076; -0,237; 0,981; 908,230; 864,438;  13; 0,000; 864,651;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180565; -0,269; -0,122; -0,984; -50,190; 33,810; 286,685; 1,156; -0,515; 1,000; 908,412; 862,775;  13; 0,000; 864,438;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180617; -0,160; 0,036; -1,056; -41,580; 10,640; 286,685; 1,156; -0,515; 1,000; 908,678; 860,358;  13; 0,000; 862,775;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180669; -0,012; 0,010; -1,124; -47,985; -9,590; 286,685; 0,961; -0,717; 1,008; 908,678; 860,358;  13; 0,000; 860,358;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180727; -0,004; -0,071; -1,201; -70,280; -25,270; 286,685; 0,961; -0,679; 0,998; 908,549; 861,531;  13; 0,000; 860,358;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180779; 0,076; -0,169; -1,185; -101,150; -30,695; 286,685; 0,692; -0,696; 0,998; 908,387; 863,007;  13; 0,000; 861,531;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180832; 0,073; -0,192; -1,230; -122,885; -15,680; 286,685; 0,595; -0,503; 1,001; 908,387; 863,007;  13; 0,000; 863,007;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180890; 0,039; -0,261; -1,140; -132,930; 4,725; 286,685; 0,595; -0,503; 1,001; 908,510; 861,882;  13; 0,000; 863,007;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180942; -0,057; -0,242; -1,176; -130,900; 24,255; 286,685; 0,675; -0,340; 1,014; 908,539; 861,627;  13; 0,000; 861,882;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 180994; -0,025; -0,298; -1,026; -117,810; 36,505; 286,685; 0,675; -0,340; 1,014; 908,539; 861,627;  13; 0,000; 861,627;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181052; -0,099; -0,297; -1,059; -101,185; 44,555; 286,685; 0,824; -0,258; 1,058; 908,594; 861,117;  13; 0,000; 861,627;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181104; -0,124; -0,223; -1,083; -91,035; 43,715; 286,685; 0,824; -0,258; 1,058; 908,759; 859,620;  13; 0,000; 861,117;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181156; -0,016; -0,191; -1,106; -82,495; 39,900; 286,685; 0,970; -0,357; 1,073; 908,759; 859,620;  13; 0,000; 859,620;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181208; -0,076; -0,120; -1,132; -75,565; 33,075; 286,685; 0,970; -0,357; 1,073; 908,863; 858,675;  13; 0,000; 859,620;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181266; 0,017; -0,085; -0,972; -71,225; 20,405; 286,685; 0,976; -0,518; 1,078; 908,990; 857,520;  13; 0,000; 858,675;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181318; 0,098; -0,177; -1,210; -73,535; 6,090; 286,685; 0,853; -0,609; 1,074; 908,990; 857,520;  13; 0,000; 857,520;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181370; 0,113; -0,245; -1,138; -81,130; -2,905; 286,685; 0,853; -0,609; 1,074; 908,894; 858,393;  13; 0,000; 857,520;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181428; 0,113; -0,360; -1,206; -116,130; 4,515; 286,685; 0,707; -0,590; 1,048; 908,875; 858,564;  13; 0,000; 858,393;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181480; 0,040; -0,462; -1,148; -131,565; 25,235; 286,685; 0,707; -0,590; 1,048; 908,875; 858,564;  13; 0,000; 858,564;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181532; -0,020; -0,319; -1,085; -128,275; 50,540; 286,685; 0,621; -0,497; 1,036; 909,006; 857,376;  13; 0,000; 858,564;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181584; -0,011; -0,232; -1,039; -107,240; 72,310; 286,685; 0,621; -0,497; 1,036; 909,001; 857,420;  13; 0,000; 857,376;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181642; -0,105; -0,330; -0,929; -75,180; 76,265; 286,685; 0,677; -0,363; 1,028; 909,022; 857,227;  13; 0,000; 857,420;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181694; 0,017; -0,336; -0,944; -52,150; 66,185; 286,685; 0,677; -0,363; 1,028; 909,022; 857,227;  13; 0,000; 857,227;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181758; -0,078; -0,419; -0,950; -36,610; 46,970; 286,685; 0,730; -0,268; 1,008; 909,047; 856,996;  13; 0,000; 857,227;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181816; -0,098; -0,376; -1,018; -37,660; 32,235; 286,685; 0,912; -0,219; 1,020; 909,051; 856,960;  13; 0,000; 856,996;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181868; -0,174; -0,283; -1,009; -45,920; 24,920; 286,685; 0,912; -0,219; 1,020; 909,051; 856,960;  13; 0,000; 856,960;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 181920; -0,137; -0,120; -1,043; -49,875; 25,550; 286,685; 1,073; -0,331; 1,024; 909,201; 855,601;  13; 0,000; 856,960;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182015; -0,077; -0,084; -1,068; -47,705; 25,445; 286,685; 1,090; -0,513; 1,026; 909,367; 854,090;  13; 0,000; 855,601;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182067; -0,031; -0,096; -1,045; -46,515; 19,145; 286,685; 1,090; -0,513; 1,026; 909,353; 854,219;  13; 0,000; 854,090;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182120; 0,061; -0,073; -1,013; -52,115; 9,625; 286,685; 0,967; -0,664; 1,029; 909,353; 854,219;  13; 0,000; 854,219;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182172; 0,022; -0,147; -0,963; -62,020; 5,285; 286,685; 0,967; -0,664; 1,029; 909,309; 854,619;  13; 0,000; 854,219;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182252; 0,005; -0,112; -0,871; -70,035; 11,130; 286,685; 0,779; -0,697; 1,023; 909,323; 854,486;  13; 0,000; 854,619;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182306; 0,051; -0,083; -0,849; -71,155; 14,315; 286,685; 0,624; -0,609; 1,003; 909,372; 854,044;  13; 0,000; 854,486;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182358; 0,123; -0,138; -0,843; -66,710; 14,735; 286,685; 0,624; -0,609; 1,003; 909,372; 854,044;  13; 0,000; 854,044;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182416; 0,125; -0,181; -0,744; -65,660; 12,565; 286,685; 0,645; -0,448; 0,998; 909,459; 853,247;  13; 0,000; 854,044;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182468; 0,131; -0,282; -0,802; -72,275; 8,260; 286,685; 0,645; -0,448; 0,998; 909,427; 853,538;  13; 0,000; 853,247;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182520; 0,083; -0,382; -0,842; -79,275; 9,380; 286,685; 0,630; -0,313; 1,006; 909,427; 853,538;  13; 0,000; 853,538;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182572; 0,047; -0,292; -0,860; -86,065; 14,245; 286,685; 0,630; -0,313; 1,006; 909,450; 853,331;  13; 0,000; 853,538;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182630; 0,038; -0,259; -0,866; -86,065; 23,205; 286,685; 0,776; -0,235; 1,034; 909,427; 853,542;  13; 0,000; 853,331;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182682; -0,082; -0,309; -0,888; -82,915; 32,060; 286,685; 0,913; -0,277; 1,042; 909,619; 851,797;  13; 0,000; 853,542;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182734; 0,026; -0,205; -0,969; -79,870; 38,290; 286,685; 0,913; -0,277; 1,042; 909,619; 851,797;  13; 0,000; 851,797;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182792; 0,075; -0,154; -0,960; -65,590; 37,555; 286,685; 0,974; -0,385; 1,074; 909,642; 851,586;  13; 0,000; 851,797;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182844; 0,127; -0,098; -1,071; -67,410; 34,720; 286,685; 0,974; -0,385; 1,074; 909,780; 850,332;  13; 0,000; 851,586;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182896; 0,160; -0,149; -1,062; -65,800; 24,360; 286,685; 0,968; -0,499; 1,083; 909,780; 850,332;  13; 0,000; 850,331;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 182948; 0,159; -0,104; -1,117; -64,085; 15,505; 286,685; 0,968; -0,499; 1,083; 909,819; 849,981;  13; 0,000; 850,331;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183006; 0,179; -0,092; -1,061; -69,545; 8,820; 286,685; 0,904; -0,577; 1,071; 909,897; 849,264;  13; 0,000; 849,980;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183058; 0,167; -0,083; -1,052; -75,075; 6,370; 286,685; 0,904; -0,577; 1,071; 909,897; 849,264;  13; 0,000; 849,264;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183110; 0,179; -0,107; -0,971; -83,440; 7,210; 286,685; 0,810; -0,621; 1,057; 909,913; 849,120;  13; 0,000; 849,264;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183168; 0,198; -0,040; -0,955; -93,520; 12,775; 286,685; 0,799; -0,615; 1,035; 909,891; 849,319;  13; 0,000; 849,120;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183220; 0,176; 0,068; -0,898; -89,355; 11,935; 286,685; 0,799; -0,615; 1,035; 909,891; 849,319;  13; 0,000; 849,319;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183272; 0,307; 0,025; -0,937; -85,505; 10,570; 286,685; 0,624; -0,555; 1,010; 909,896; 849,279;  13; 0,000; 849,319;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183324; 0,382; 0,074; -0,916; -80,745; 8,855; 286,685; 0,624; -0,555; 1,010; 909,946; 848,824;  13; 0,000; 849,279;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183382; 0,487; -0,025; -0,877; -73,780; 2,135; 286,685; 0,599; -0,438; 1,024; 909,946; 848,824;  13; 0,000; 848,824;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183434; 0,365; -0,050; -0,928; -71,295; -5,005; 286,685; 0,599; -0,438; 1,024; 910,047; 847,907;  13; 0,000; 848,824;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183486; 0,405; -0,099; -0,961; -75,110; -13,160; 286,685; 0,652; -0,337; 1,019; 910,061; 847,776;  13; 0,000; 847,907;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183544; 0,270; -0,357; -1,040; -87,150; -16,765; 286,685; 0,652; -0,337; 1,019; 910,061; 847,776;  13; 0,000; 847,776;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183596; 0,156; -0,221; -1,106; -106,785; -8,680; 286,685; 0,765; -0,301; 1,052; 910,130; 847,149;  13; 0,000; 847,776;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183648; 0,054; -0,120; -1,088; -100,765; 2,520; 286,685; 0,765; -0,301; 1,052; 910,174; 846,747;  13; 0,000; 847,149;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183706; -0,010; 0,019; -1,068; -86,940; 21,630; 286,685; 0,865; -0,344; 1,072; 910,174; 846,747;  13; 0,000; 846,747;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183758; 0,031; 0,043; -0,961; -69,545; 32,235; 286,685; 0,913; -0,426; 1,084; 910,192; 846,583;  13; 0,000; 846,747;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183823; 0,001; 0,021; -0,992; -43,085; 26,670; 286,685; 0,913; -0,426; 1,084; 910,240; 846,146;  13; 0,000; 846,583;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183875; 0,116; -0,069; -0,937; -36,400; 12,565; 286,685; 0,906; -0,480; 1,086; 910,240; 846,146;  13; 0,000; 846,146;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183933; 0,065; -0,197; -0,976; -42,805; -5,355; 286,685; 0,906; -0,480; 1,086; 910,320; 845,424;  13; 0,000; 846,146;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 183985; -0,046; -0,197; -0,999; -55,020; -11,340; 286,685; 0,961; -0,528; 1,082; 910,358; 845,078;  13; 0,000; 845,424;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184037; -0,126; -0,073; -0,981; -68,145; -6,615; 286,685; 0,961; -0,528; 1,082; 910,358; 845,078;  13; 0,000; 845,078;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184095; -0,135; 0,043; -0,977; -73,640; 11,130; 286,685; 0,843; -0,551; 1,080; 910,525; 843,558;  13; 0,000; 845,078;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184147; -0,062; 0,114; -1,006; -65,485; 22,085; 286,685; 0,776; -0,561; 1,077; 910,546; 843,365;  13; 0,000; 843,558;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184199; 0,072; 0,102; -1,036; -52,780; 22,540; 286,685; 0,776; -0,561; 1,077; 910,520; 843,610;  13; 0,000; 843,365;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184251; 0,151; 0,083; -1,041; -40,390; 15,610; 286,685; 0,703; -0,518; 1,052; 910,520; 843,610;  13; 0,000; 843,609;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184309; 0,258; -0,014; -1,010; -36,855; -1,120; 286,685; 0,703; -0,518; 1,052; 910,428; 844,444;  13; 0,000; 843,609;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184361; 0,229; -0,214; -0,914; -45,605; -14,035; 286,685; 0,688; -0,435; 1,048; 910,420; 844,515;  13; 0,000; 844,444;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184413; 0,194; -0,133; -0,983; -55,965; -19,775; 286,685; 0,688; -0,435; 1,048; 910,420; 844,515;  13; 0,000; 844,515;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184483; 0,199; -0,140; -0,966; -66,710; -12,110; 286,685; 0,749; -0,379; 1,074; 910,606; 842,824;  13; 0,000; 844,515;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184535; 0,039; -0,100; -0,978; -72,520; -1,400; 286,685; 0,825; -0,375; 1,082; 910,615; 842,742;  13; 0,000; 842,824;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184613; 0,050; -0,108; -0,927; -68,460; 12,950; 286,685; 0,825; -0,375; 1,082; 910,600; 842,875;  13; 0,000; 842,742;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184665; 0,113; -0,121; -0,954; -60,900; 10,150; 286,685; 0,896; -0,424; 1,087; 910,600; 842,875;  13; 0,000; 842,875;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184723; 0,128; -0,163; -0,935; -51,800; 14,945; 286,685; 0,956; -0,483; 1,089; 910,770; 841,331;  13; 0,000; 842,875;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184775; 0,070; -0,216; -1,009; -46,795; 12,670; 286,685; 0,956; -0,483; 1,089; 910,663; 842,307;  13; 0,000; 841,331;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184828; 0,005; -0,198; -1,039; -49,875; 9,170; 286,685; 0,856; -0,510; 1,091; 910,663; 842,307;  13; 0,000; 842,307;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184886; -0,095; -0,133; -1,081; -53,585; 12,845; 286,685; 0,856; -0,510; 1,091; 910,780; 841,245;  13; 0,000; 842,307;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 184950; -0,132; -0,122; -1,083; -52,150; 19,005; 286,685; 0,819; -0,521; 1,088; 910,862; 840,502;  13; 0,000; 841,245;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 185002; -0,184; -0,061; -1,132; -54,635; 23,240; 286,685; 0,819; -0,521; 1,088; 910,958; 839,623;  13; 0,000; 840,502;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 185060; -0,166; 0,153; -1,078; -46,620; 23,765; 286,685; 0,769; -0,506; 1,082; 910,958; 839,623;  13; 0,000; 839,623;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 185112; -0,061; -0,051; -1,019; -40,635; 23,240; 286,685; 0,769; -0,506; 1,082; 911,079; 838,528;  13; 0,000; 839,623;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 185164; -0,048; -0,075; -0,985; -40,250; 21,455; 286,685; 0,727; -0,463; 1,074; 911,149; 837,894;  13; 0,000; 838,528;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 185216; 0,028; -0,057; -0,941; -40,495; 17,290; 286,685; 0,732; -0,404; 1,073; 911,149; 837,894;  13; 0,000; 837,893;   0; 3; 0; 0; 1; 0; 0; 0;
